"county","precinct","office","district","party","candidate","votes"
"Monroe","Leg. Dist. 22 4","U.S. Senate",,,"Total votes",193
"Monroe","Leg. Dist. 22 5","U.S. Senate",,,"Total votes",237
"Monroe","Leg. Dist. 22 6","U.S. Senate",,,"Total votes",251
"Monroe","Leg. Dist. 22 7","U.S. Senate",,,"Total votes",191
"Monroe","Leg. Dist. 22 8","U.S. Senate",,,"Total votes",292
"Monroe","Leg. Dist. 22 9","U.S. Senate",,,"Total votes",225
"Monroe","Leg. Dist. 22 10","U.S. Senate",,,"Total votes",213
"Monroe","Leg. Dist. 22 11","U.S. Senate",,,"Total votes",326
"Monroe","Leg. Dist. 22 12","U.S. Senate",,,"Total votes",208
"Monroe","Leg. Dist. 22 13","U.S. Senate",,,"Total votes",114
"Monroe","Leg. Dist. 22 14","U.S. Senate",,,"Total votes",257
"Monroe","Leg. Dist. 22 15","U.S. Senate",,,"Total votes",347
"Monroe","Leg. Dist. 22 16","U.S. Senate",,,"Total votes",132
"Monroe","Leg. Dist. 22 17","U.S. Senate",,,"Total votes",133
"Monroe","Leg. Dist. 22 18","U.S. Senate",,,"Total votes",184
"Monroe","Leg. Dist. 22 19","U.S. Senate",,,"Total votes",196
"Monroe","Leg. Dist. 22 20","U.S. Senate",,,"Total votes",314
"Monroe","Leg. Dist. 22 21","U.S. Senate",,,"Total votes",178
"Monroe","Leg. Dist. 22 22","U.S. Senate",,,"Total votes",357
"Monroe","Leg. Dist. 22 23","U.S. Senate",,,"Total votes",188
"Monroe","Leg. Dist. 22 24","U.S. Senate",,,"Total votes",115
"Monroe","Leg. Dist. 22 25","U.S. Senate",,,"Total votes",517
"Monroe","Leg. Dist. 22 26/25-19","U.S. Senate",,,"Total votes",289
"Monroe","Leg. Dist. 22 27","U.S. Senate",,,"Total votes",311
"Monroe","Leg. Dist. 23 1","U.S. Senate",,,"Total votes",198
"Monroe","Leg. Dist. 23 2","U.S. Senate",,,"Total votes",380
"Monroe","Leg. Dist. 23 3","U.S. Senate",,,"Total votes",284
"Monroe","Leg. Dist. 23 4","U.S. Senate",,,"Total votes",522
"Monroe","Leg. Dist. 23 5","U.S. Senate",,,"Total votes",265
"Monroe","Leg. Dist. 23 6","U.S. Senate",,,"Total votes",224
"Monroe","Leg. Dist. 23 7","U.S. Senate",,,"Total votes",430
"Monroe","Leg. Dist. 23 8","U.S. Senate",,,"Total votes",391
"Monroe","Leg. Dist. 23 9","U.S. Senate",,,"Total votes",261
"Monroe","Leg. Dist. 23 10","U.S. Senate",,,"Total votes",315
"Monroe","Leg. Dist. 23 11","U.S. Senate",,,"Total votes",359
"Monroe","Leg. Dist. 23 12","U.S. Senate",,,"Total votes",424
"Monroe","Leg. Dist. 23 13","U.S. Senate",,,"Total votes",335
"Monroe","Leg. Dist. 23 14","U.S. Senate",,,"Total votes",371
"Monroe","Leg. Dist. 23 15","U.S. Senate",,,"Total votes",268
"Monroe","Leg. Dist. 23 16","U.S. Senate",,,"Total votes",182
"Monroe","Leg. Dist. 23 17","U.S. Senate",,,"Total votes",498
"Monroe","Leg. Dist. 23 18","U.S. Senate",,,"Total votes",691
"Monroe","Leg. Dist. 23 19","U.S. Senate",,,"Total votes",402
"Monroe","Leg. Dist. 23 20","U.S. Senate",,,"Total votes",431
"Monroe","Leg. Dist. 23 21","U.S. Senate",,,"Total votes",323
"Monroe","Leg. Dist. 23 22","U.S. Senate",,,"Total votes",314
"Monroe","Leg. Dist. 23 23","U.S. Senate",,,"Total votes",233
"Monroe","Leg. Dist. 23 24","U.S. Senate",,,"Total votes",359
"Monroe","Leg. Dist. 23 25","U.S. Senate",,,"Total votes",494
"Monroe","Leg. Dist. 23 26","U.S. Senate",,,"Total votes",580
"Monroe","Leg. Dist. 23 27","U.S. Senate",,,"Total votes",272
"Monroe","Leg. Dist. 23 28","U.S. Senate",,,"Total votes",419
"Monroe","Leg. Dist. 23 29","U.S. Senate",,,"Total votes",79
"Monroe","Leg. Dist. 24 1","U.S. Senate",,,"Total votes",423
"Monroe","Leg. Dist. 24 2/22","U.S. Senate",,,"Total votes",332
"Monroe","Leg. Dist. 24 3/23","U.S. Senate",,,"Total votes",321
"Monroe","Leg. Dist. 24 4","U.S. Senate",,,"Total votes",469
"Monroe","Leg. Dist. 24 5/24","U.S. Senate",,,"Total votes",434
"Monroe","Leg. Dist. 24 6","U.S. Senate",,,"Total votes",291
"Monroe","Leg. Dist. 24 7/19","U.S. Senate",,,"Total votes",332
"Monroe","Leg. Dist. 24 8","U.S. Senate",,,"Total votes",317
"Monroe","Leg. Dist. 24 9","U.S. Senate",,,"Total votes",252
"Monroe","Leg. Dist. 24 10","U.S. Senate",,,"Total votes",468
"Monroe","Leg. Dist. 24 11/12","U.S. Senate",,,"Total votes",282
"Monroe","Leg. Dist. 24 13","U.S. Senate",,,"Total votes",409
"Monroe","Leg. Dist. 24 14/21","U.S. Senate",,,"Total votes",534
"Monroe","Leg. Dist. 24 15","U.S. Senate",,,"Total votes",440
"Monroe","Leg. Dist. 24 16","U.S. Senate",,,"Total votes",376
"Monroe","Leg. Dist. 24 17","U.S. Senate",,,"Total votes",139
"Monroe","Leg. Dist. 24 18","U.S. Senate",,,"Total votes",411
"Monroe","Leg. Dist. 24 20","U.S. Senate",,,"Total votes",79
"Monroe","Leg. Dist. 25 1","U.S. Senate",,,"Total votes",436
"Monroe","Leg. Dist. 25 2","U.S. Senate",,,"Total votes",361
"Monroe","Leg. Dist. 25 3","U.S. Senate",,,"Total votes",410
"Monroe","Leg. Dist. 25 4/24","U.S. Senate",,,"Total votes",205
"Monroe","Leg. Dist. 25 5","U.S. Senate",,,"Total votes",350
"Monroe","Leg. Dist. 25 6","U.S. Senate",,,"Total votes",273
"Monroe","Leg. Dist. 25 7","U.S. Senate",,,"Total votes",437
"Monroe","Leg. Dist. 25 8","U.S. Senate",,,"Total votes",361
"Monroe","Leg. Dist. 25 9","U.S. Senate",,,"Total votes",178
"Monroe","Leg. Dist. 25 10","U.S. Senate",,,"Total votes",376
"Monroe","Leg. Dist. 25 11","U.S. Senate",,,"Total votes",185
"Monroe","Leg. Dist. 25 12/28","U.S. Senate",,,"Total votes",373
"Monroe","Leg. Dist. 25 13","U.S. Senate",,,"Total votes",330
"Monroe","Leg. Dist. 25 14","U.S. Senate",,,"Total votes",184
"Monroe","Leg. Dist. 25 15","U.S. Senate",,,"Total votes",272
"Monroe","Leg. Dist. 25 16","U.S. Senate",,,"Total votes",313
"Monroe","Leg. Dist. 25 17","U.S. Senate",,,"Total votes",262
"Monroe","Leg. Dist. 25 18","U.S. Senate",,,"Total votes",423
"Monroe","Leg. Dist. 25 20","U.S. Senate",,,"Total votes",121
"Monroe","Leg. Dist. 25 21/28-19","U.S. Senate",,,"Total votes",265
"Monroe","Leg. Dist. 25 22","U.S. Senate",,,"Total votes",248
"Monroe","Leg. Dist. 25 23","U.S. Senate",,,"Total votes",211
"Monroe","Leg. Dist. 25 25","U.S. Senate",,,"Total votes",562
"Monroe","Leg. Dist. 25 26/27","U.S. Senate",,,"Total votes",185
"Monroe","Leg. Dist. 25 29/30","U.S. Senate",,,"Total votes",301
"Monroe","Leg. Dist. 26 1","U.S. Senate",,,"Total votes",583
"Monroe","Leg. Dist. 26 2","U.S. Senate",,,"Total votes",256
"Monroe","Leg. Dist. 26 3","U.S. Senate",,,"Total votes",175
"Monroe","Leg. Dist. 26 4","U.S. Senate",,,"Total votes",313
"Monroe","Leg. Dist. 26 5","U.S. Senate",,,"Total votes",329
"Monroe","Leg. Dist. 26 6","U.S. Senate",,,"Total votes",289
"Monroe","Leg. Dist. 26 7","U.S. Senate",,,"Total votes",381
"Monroe","Leg. Dist. 26 8","U.S. Senate",,,"Total votes",354
"Monroe","Leg. Dist. 26 9","U.S. Senate",,,"Total votes",382
"Monroe","Leg. Dist. 26 10","U.S. Senate",,,"Total votes",395
"Monroe","Leg. Dist. 26 11","U.S. Senate",,,"Total votes",318
"Monroe","Leg. Dist. 26 12","U.S. Senate",,,"Total votes",342
"Monroe","Leg. Dist. 26 13","U.S. Senate",,,"Total votes",365
"Monroe","Leg. Dist. 26 14","U.S. Senate",,,"Total votes",383
"Monroe","Leg. Dist. 26 15","U.S. Senate",,,"Total votes",345
"Monroe","Leg. Dist. 26 16","U.S. Senate",,,"Total votes",324
"Monroe","Leg. Dist. 26 17","U.S. Senate",,,"Total votes",285
"Monroe","Leg. Dist. 27 1","U.S. Senate",,,"Total votes",421
"Monroe","Leg. Dist. 27 2","U.S. Senate",,,"Total votes",433
"Monroe","Leg. Dist. 27 3","U.S. Senate",,,"Total votes",359
"Monroe","Leg. Dist. 27 4","U.S. Senate",,,"Total votes",439
"Monroe","Leg. Dist. 27 5","U.S. Senate",,,"Total votes",449
"Monroe","Leg. Dist. 27 6","U.S. Senate",,,"Total votes",426
"Monroe","Leg. Dist. 27 7","U.S. Senate",,,"Total votes",404
"Monroe","Leg. Dist. 27 8","U.S. Senate",,,"Total votes",682
"Monroe","Leg. Dist. 27 9","U.S. Senate",,,"Total votes",430
"Monroe","Leg. Dist. 27 10","U.S. Senate",,,"Total votes",396
"Monroe","Leg. Dist. 27 11","U.S. Senate",,,"Total votes",486
"Monroe","Leg. Dist. 27 12","U.S. Senate",,,"Total votes",375
"Monroe","Leg. Dist. 27 13","U.S. Senate",,,"Total votes",436
"Monroe","Leg. Dist. 27 14","U.S. Senate",,,"Total votes",324
"Monroe","Leg. Dist. 27 15","U.S. Senate",,,"Total votes",390
"Monroe","Leg. Dist. 27 16","U.S. Senate",,,"Total votes",409
"Monroe","Leg. Dist. 27 17","U.S. Senate",,,"Total votes",494
"Monroe","Leg. Dist. 27 18","U.S. Senate",,,"Total votes",442
"Monroe","Leg. Dist. 27 19","U.S. Senate",,,"Total votes",449
"Monroe","Leg. Dist. 27 20","U.S. Senate",,,"Total votes",291
"Monroe","Leg. Dist. 27 21","U.S. Senate",,,"Total votes",216
"Monroe","Leg. Dist. 27 22","U.S. Senate",,,"Total votes",349
"Monroe","Leg. Dist. 27 23","U.S. Senate",,,"Total votes",275
"Monroe","Leg. Dist. 27 25","U.S. Senate",,,"Total votes",182
"Monroe","Leg. Dist. 27 26","U.S. Senate",,,"Total votes",244
"Monroe","Leg. Dist. 28 1","U.S. Senate",,,"Total votes",355
"Monroe","Leg. Dist. 28 2","U.S. Senate",,,"Total votes",235
"Monroe","Leg. Dist. 28 3","U.S. Senate",,,"Total votes",234
"Monroe","Leg. Dist. 28 4","U.S. Senate",,,"Total votes",221
"Monroe","Leg. Dist. 28 5","U.S. Senate",,,"Total votes",206
"Monroe","Leg. Dist. 28 6","U.S. Senate",,,"Total votes",447
"Monroe","Leg. Dist. 28 7","U.S. Senate",,,"Total votes",560
"Monroe","Leg. Dist. 28 8","U.S. Senate",,,"Total votes",312
"Monroe","Leg. Dist. 28 9","U.S. Senate",,,"Total votes",353
"Monroe","Leg. Dist. 28 10","U.S. Senate",,,"Total votes",145
"Monroe","Leg. Dist. 28 11","U.S. Senate",,,"Total votes",289
"Monroe","Leg. Dist. 28 12","U.S. Senate",,,"Total votes",203
"Monroe","Leg. Dist. 28 13","U.S. Senate",,,"Total votes",345
"Monroe","Leg. Dist. 28 14","U.S. Senate",,,"Total votes",348
"Monroe","Leg. Dist. 28 15","U.S. Senate",,,"Total votes",151
"Monroe","Leg. Dist. 28 16","U.S. Senate",,,"Total votes",289
"Monroe","Leg. Dist. 28 17","U.S. Senate",,,"Total votes",57
"Monroe","Leg. Dist. 28 18","U.S. Senate",,,"Total votes",314
"Monroe","Leg. Dist. 28 20","U.S. Senate",,,"Total votes",454
"Monroe","Leg. Dist. 28 21","U.S. Senate",,,"Total votes",406
"Monroe","Leg. Dist. 28 22","U.S. Senate",,,"Total votes",202
"Monroe","Leg. Dist. 29 1","U.S. Senate",,,"Total votes",53
"Monroe","Leg. Dist. 29 2","U.S. Senate",,,"Total votes",154
"Monroe","Leg. Dist. 29 3","U.S. Senate",,,"Total votes",18
"Monroe","Leg. Dist. 29 4","U.S. Senate",,,"Total votes",379
"Monroe","Leg. Dist. 29 5","U.S. Senate",,,"Total votes",398
"Monroe","Leg. Dist. 29 6","U.S. Senate",,,"Total votes",253
"Monroe","Leg. Dist. 29 7","U.S. Senate",,,"Total votes",244
"Monroe","Leg. Dist. 29 8","U.S. Senate",,,"Total votes",104
"Monroe","Leg. Dist. 29 9","U.S. Senate",,,"Total votes",557
"Monroe","Leg. Dist. 29 10","U.S. Senate",,,"Total votes",496
"Monroe","Leg. Dist. 29 11","U.S. Senate",,,"Total votes",335
"Monroe","Leg. Dist. 29 12","U.S. Senate",,,"Total votes",431
"Monroe","Leg. Dist. 29 13","U.S. Senate",,,"Total votes",277
"Monroe","Leg. Dist. 29 14","U.S. Senate",,,"Total votes",132
"Monroe","Leg. Dist. 29 15","U.S. Senate",,,"Total votes",389
"Monroe","Leg. Dist. 29 16","U.S. Senate",,,"Total votes",145
"Monroe","Leg. Dist. 29 17","U.S. Senate",,,"Total votes",234
"Monroe","Leg. Dist. 29 18","U.S. Senate",,,"Total votes",318
"Monroe","Leg. Dist. 29 19","U.S. Senate",,,"Total votes",223
"Monroe","Leg. Dist. 29 20","U.S. Senate",,,"Total votes",518
"Monroe","Leg. Dist. 29 21","U.S. Senate",,,"Total votes",396
"Monroe","Leg. Dist. 29 22","U.S. Senate",,,"Total votes",170
"Monroe","Leg. Dist. 29 23","U.S. Senate",,,"Total votes",302
"Monroe","Leg. Dist. 29 24","U.S. Senate",,,"Total votes",489
"Monroe","Leg. Dist. 29 25/28","U.S. Senate",,,"Total votes",464
"Monroe","Leg. Dist. 29 26","U.S. Senate",,,"Total votes",198
"Monroe","Brighton 1","U.S. Senate",,,"Total votes",511
"Monroe","Brighton 2","U.S. Senate",,,"Total votes",325
"Monroe","Brighton 3","U.S. Senate",,,"Total votes",434
"Monroe","Brighton 4","U.S. Senate",,,"Total votes",437
"Monroe","Brighton 5","U.S. Senate",,,"Total votes",446
"Monroe","Brighton 6","U.S. Senate",,,"Total votes",599
"Monroe","Brighton 7","U.S. Senate",,,"Total votes",390
"Monroe","Brighton 8","U.S. Senate",,,"Total votes",456
"Monroe","Brighton 9","U.S. Senate",,,"Total votes",407
"Monroe","Brighton 10","U.S. Senate",,,"Total votes",487
"Monroe","Brighton 11","U.S. Senate",,,"Total votes",525
"Monroe","Brighton 12","U.S. Senate",,,"Total votes",552
"Monroe","Brighton 13","U.S. Senate",,,"Total votes",297
"Monroe","Brighton 14","U.S. Senate",,,"Total votes",368
"Monroe","Brighton 15","U.S. Senate",,,"Total votes",374
"Monroe","Brighton 16","U.S. Senate",,,"Total votes",300
"Monroe","Brighton 17","U.S. Senate",,,"Total votes",258
"Monroe","Brighton 18","U.S. Senate",,,"Total votes",422
"Monroe","Brighton 19","U.S. Senate",,,"Total votes",280
"Monroe","Brighton 20","U.S. Senate",,,"Total votes",355
"Monroe","Brighton 21","U.S. Senate",,,"Total votes",387
"Monroe","Brighton 22","U.S. Senate",,,"Total votes",445
"Monroe","Brighton 23","U.S. Senate",,,"Total votes",330
"Monroe","Brighton 24","U.S. Senate",,,"Total votes",477
"Monroe","Brighton 25","U.S. Senate",,,"Total votes",342
"Monroe","Brighton 26","U.S. Senate",,,"Total votes",352
"Monroe","Brighton 27","U.S. Senate",,,"Total votes",332
"Monroe","Brighton 28","U.S. Senate",,,"Total votes",570
"Monroe","Brighton 29","U.S. Senate",,,"Total votes",344
"Monroe","Brighton 30","U.S. Senate",,,"Total votes",788
"Monroe","Brighton 31","U.S. Senate",,,"Total votes",371
"Monroe","Brighton 32","U.S. Senate",,,"Total votes",475
"Monroe","Brighton 33","U.S. Senate",,,"Total votes",466
"Monroe","Brighton 34","U.S. Senate",,,"Total votes",429
"Monroe","Brighton 35","U.S. Senate",,,"Total votes",393
"Monroe","Brighton 36","U.S. Senate",,,"Total votes",408
"Monroe","Brighton 37","U.S. Senate",,,"Total votes",327
"Monroe","Brighton 38","U.S. Senate",,,"Total votes",472
"Monroe","Brighton 39","U.S. Senate",,,"Total votes",358
"Monroe","Brighton 40","U.S. Senate",,,"Total votes",711
"Monroe","Brighton 41","U.S. Senate",,,"Total votes",627
"Monroe","Brighton 42","U.S. Senate",,,"Total votes",143
"Monroe","Brighton 43","U.S. Senate",,,"Total votes",479
"Monroe","Brighton 44","U.S. Senate",,,"Total votes",175
"Monroe","Brighton 45","U.S. Senate",,,"Total votes",332
"Monroe","Brighton 46","U.S. Senate",,,"Total votes",254
"Monroe","Chili 1","U.S. Senate",,,"Total votes",342
"Monroe","Chili 2","U.S. Senate",,,"Total votes",526
"Monroe","Chili 3","U.S. Senate",,,"Total votes",519
"Monroe","Chili 4","U.S. Senate",,,"Total votes",346
"Monroe","Chili 5","U.S. Senate",,,"Total votes",424
"Monroe","Chili 6","U.S. Senate",,,"Total votes",443
"Monroe","Chili 7","U.S. Senate",,,"Total votes",271
"Monroe","Chili 8","U.S. Senate",,,"Total votes",458
"Monroe","Chili 9","U.S. Senate",,,"Total votes",436
"Monroe","Chili 10","U.S. Senate",,,"Total votes",309
"Monroe","Chili 11","U.S. Senate",,,"Total votes",473
"Monroe","Chili 12","U.S. Senate",,,"Total votes",443
"Monroe","Chili 13","U.S. Senate",,,"Total votes",631
"Monroe","Chili 14","U.S. Senate",,,"Total votes",442
"Monroe","Chili 15","U.S. Senate",,,"Total votes",374
"Monroe","Chili 16","U.S. Senate",,,"Total votes",842
"Monroe","Chili 17","U.S. Senate",,,"Total votes",1027
"Monroe","Chili 18","U.S. Senate",,,"Total votes",489
"Monroe","Chili 19","U.S. Senate",,,"Total votes",415
"Monroe","Chili 20","U.S. Senate",,,"Total votes",600
"Monroe","Chili 21","U.S. Senate",,,"Total votes",302
"Monroe","Chili 22","U.S. Senate",,,"Total votes",512
"Monroe","Chili 23","U.S. Senate",,,"Total votes",349
"Monroe","Chili 24","U.S. Senate",,,"Total votes",935
"Monroe","Chili 25","U.S. Senate",,,"Total votes",386
"Monroe","Chili 26","U.S. Senate",,,"Total votes",585
"Monroe","Chili 27","U.S. Senate",,,"Total votes",417
"Monroe","Chili 28","U.S. Senate",,,"Total votes",362
"Monroe","Chili 29","U.S. Senate",,,"Total votes",285
"Monroe","Chili 30","U.S. Senate",,,"Total votes",309
"Monroe","Chili 31","U.S. Senate",,,"Total votes",430
"Monroe","Chili 32","U.S. Senate",,,"Total votes",496
"Monroe","Clarkson 1","U.S. Senate",,,"Total votes",641
"Monroe","Clarkson 2","U.S. Senate",,,"Total votes",88
"Monroe","Clarkson 3","U.S. Senate",,,"Total votes",497
"Monroe","Clarkson 4","U.S. Senate",,,"Total votes",717
"Monroe","Clarkson 5","U.S. Senate",,,"Total votes",989
"Monroe","Clarkson 6","U.S. Senate",,,"Total votes",403
"Monroe","East Rochester 1","U.S. Senate",,,"Total votes",489
"Monroe","East Rochester 2","U.S. Senate",,,"Total votes",402
"Monroe","East Rochester 3","U.S. Senate",,,"Total votes",372
"Monroe","East Rochester 4","U.S. Senate",,,"Total votes",369
"Monroe","East Rochester 5","U.S. Senate",,,"Total votes",365
"Monroe","East Rochester 6","U.S. Senate",,,"Total votes",436
"Monroe","East Rochester 7","U.S. Senate",,,"Total votes",385
"Monroe","Gates 1","U.S. Senate",,,"Total votes",271
"Monroe","Gates 2","U.S. Senate",,,"Total votes",359
"Monroe","Gates 3","U.S. Senate",,,"Total votes",385
"Monroe","Gates 4","U.S. Senate",,,"Total votes",411
"Monroe","Gates 5","U.S. Senate",,,"Total votes",442
"Monroe","Gates 6","U.S. Senate",,,"Total votes",433
"Monroe","Gates 7","U.S. Senate",,,"Total votes",816
"Monroe","Gates 8","U.S. Senate",,,"Total votes",306
"Monroe","Gates 9","U.S. Senate",,,"Total votes",469
"Monroe","Gates 10","U.S. Senate",,,"Total votes",234
"Monroe","Gates 11","U.S. Senate",,,"Total votes",302
"Monroe","Gates 12","U.S. Senate",,,"Total votes",282
"Monroe","Gates 13","U.S. Senate",,,"Total votes",446
"Monroe","Gates 14","U.S. Senate",,,"Total votes",327
"Monroe","Gates 15","U.S. Senate",,,"Total votes",648
"Monroe","Gates 16","U.S. Senate",,,"Total votes",316
"Monroe","Gates 17","U.S. Senate",,,"Total votes",403
"Monroe","Gates 18","U.S. Senate",,,"Total votes",455
"Monroe","Gates 19","U.S. Senate",,,"Total votes",364
"Monroe","Gates 20","U.S. Senate",,,"Total votes",364
"Monroe","Gates 21","U.S. Senate",,,"Total votes",351
"Monroe","Gates 22","U.S. Senate",,,"Total votes",300
"Monroe","Gates 23","U.S. Senate",,,"Total votes",378
"Monroe","Gates 24","U.S. Senate",,,"Total votes",677
"Monroe","Gates 25","U.S. Senate",,,"Total votes",338
"Monroe","Gates 26","U.S. Senate",,,"Total votes",493
"Monroe","Gates 27","U.S. Senate",,,"Total votes",526
"Monroe","Gates 28","U.S. Senate",,,"Total votes",327
"Monroe","Gates 29","U.S. Senate",,,"Total votes",395
"Monroe","Gates 30","U.S. Senate",,,"Total votes",256
"Monroe","Gates 31","U.S. Senate",,,"Total votes",322
"Monroe","Gates 32","U.S. Senate",,,"Total votes",424
"Monroe","Gates 33","U.S. Senate",,,"Total votes",207
"Monroe","Gates 34","U.S. Senate",,,"Total votes",369
"Monroe","Gates 35","U.S. Senate",,,"Total votes",273
"Monroe","Greece 1","U.S. Senate",,,"Total votes",362
"Monroe","Greece 2","U.S. Senate",,,"Total votes",461
"Monroe","Greece 3","U.S. Senate",,,"Total votes",344
"Monroe","Greece 4","U.S. Senate",,,"Total votes",335
"Monroe","Greece 5","U.S. Senate",,,"Total votes",297
"Monroe","Greece 6","U.S. Senate",,,"Total votes",327
"Monroe","Greece 7","U.S. Senate",,,"Total votes",437
"Monroe","Greece 8","U.S. Senate",,,"Total votes",395
"Monroe","Greece 9","U.S. Senate",,,"Total votes",405
"Monroe","Greece 10","U.S. Senate",,,"Total votes",361
"Monroe","Greece 11","U.S. Senate",,,"Total votes",200
"Monroe","Greece 12","U.S. Senate",,,"Total votes",267
"Monroe","Greece 13","U.S. Senate",,,"Total votes",332
"Monroe","Greece 14","U.S. Senate",,,"Total votes",287
"Monroe","Greece 15","U.S. Senate",,,"Total votes",354
"Monroe","Greece 16","U.S. Senate",,,"Total votes",279
"Monroe","Greece 17","U.S. Senate",,,"Total votes",527
"Monroe","Greece 18","U.S. Senate",,,"Total votes",457
"Monroe","Greece 19","U.S. Senate",,,"Total votes",342
"Monroe","Greece 20","U.S. Senate",,,"Total votes",386
"Monroe","Greece 21","U.S. Senate",,,"Total votes",359
"Monroe","Greece 22","U.S. Senate",,,"Total votes",324
"Monroe","Greece 23","U.S. Senate",,,"Total votes",571
"Monroe","Greece 24","U.S. Senate",,,"Total votes",555
"Monroe","Greece 25","U.S. Senate",,,"Total votes",384
"Monroe","Greece 26","U.S. Senate",,,"Total votes",290
"Monroe","Greece 27","U.S. Senate",,,"Total votes",669
"Monroe","Greece 28","U.S. Senate",,,"Total votes",525
"Monroe","Greece 29","U.S. Senate",,,"Total votes",407
"Monroe","Greece 30","U.S. Senate",,,"Total votes",294
"Monroe","Greece 31","U.S. Senate",,,"Total votes",325
"Monroe","Greece 32","U.S. Senate",,,"Total votes",405
"Monroe","Greece 33","U.S. Senate",,,"Total votes",521
"Monroe","Greece 34","U.S. Senate",,,"Total votes",431
"Monroe","Greece 35","U.S. Senate",,,"Total votes",391
"Monroe","Greece 36","U.S. Senate",,,"Total votes",574
"Monroe","Greece 37","U.S. Senate",,,"Total votes",279
"Monroe","Greece 38","U.S. Senate",,,"Total votes",594
"Monroe","Greece 39","U.S. Senate",,,"Total votes",286
"Monroe","Greece 40","U.S. Senate",,,"Total votes",361
"Monroe","Greece 41","U.S. Senate",,,"Total votes",464
"Monroe","Greece 42","U.S. Senate",,,"Total votes",377
"Monroe","Greece 43","U.S. Senate",,,"Total votes",439
"Monroe","Greece 44","U.S. Senate",,,"Total votes",580
"Monroe","Greece 45","U.S. Senate",,,"Total votes",689
"Monroe","Greece 46","U.S. Senate",,,"Total votes",304
"Monroe","Greece 47","U.S. Senate",,,"Total votes",411
"Monroe","Greece 48","U.S. Senate",,,"Total votes",302
"Monroe","Greece 49","U.S. Senate",,,"Total votes",294
"Monroe","Greece 50","U.S. Senate",,,"Total votes",388
"Monroe","Greece 51","U.S. Senate",,,"Total votes",268
"Monroe","Greece 52","U.S. Senate",,,"Total votes",532
"Monroe","Greece 53","U.S. Senate",,,"Total votes",444
"Monroe","Greece 54","U.S. Senate",,,"Total votes",488
"Monroe","Greece 55","U.S. Senate",,,"Total votes",316
"Monroe","Greece 56","U.S. Senate",,,"Total votes",490
"Monroe","Greece 57","U.S. Senate",,,"Total votes",420
"Monroe","Greece 58","U.S. Senate",,,"Total votes",530
"Monroe","Greece 59","U.S. Senate",,,"Total votes",365
"Monroe","Greece 60","U.S. Senate",,,"Total votes",368
"Monroe","Greece 61","U.S. Senate",,,"Total votes",437
"Monroe","Greece 62","U.S. Senate",,,"Total votes",540
"Monroe","Greece 63","U.S. Senate",,,"Total votes",477
"Monroe","Greece 64","U.S. Senate",,,"Total votes",347
"Monroe","Greece 65","U.S. Senate",,,"Total votes",385
"Monroe","Greece 66","U.S. Senate",,,"Total votes",234
